timestamp_s,src_ip,dst_ip,src_port,dst_port,protocol,queue_depth_bytes,tx_link_util_0_255,flow_hash,datetime_iso,load_percent,time_sec,probes_per_sec,total_probes,overhead,fct_ms,flow_size_bytes,flow_type,flow_cat
135.335,10.0.100.9,10.0.102.9,55860,8443,OTHER,4,212,626468b7,2026-04-11T17:03:16.434894,90,135,43.155,6130.57,6.6285e-05,,,,medium
135.915,10.0.102.13,10.0.100.12,19372,8080,TCP,1,179,001ec7fb,2026-04-11T17:03:17.014721,90,135,43.155,6130.57,6.6285e-05,758.641,536032.0,medium,medium
137.922,10.0.102.6,10.0.100.5,15622,8443,OTHER,1,216,16928da0,2026-04-11T17:03:19.021618,90,137,46.57,6222.68,7.1532e-05,,,,medium
138.664,10.0.100.6,10.0.104.6,21871,5003,TCP,8,180,e44441fc,2026-04-11T17:03:19.764075,90,138,44.902,6267.58,6.897e-05,2283.956,1339168.0,medium,large
139.677,10.0.100.9,10.0.104.5,38673,443,OTHER,10,158,12206428,2026-04-11T17:03:20.777479,90,139,42.754,6310.34,6.5669e-05,,,,medium
141.259,10.0.104.9,10.0.100.6,20936,5001,TCP,46,196,8ac15f2d,2026-04-11T17:03:22.359084,90,141,47.883,6404.41,7.3548e-05,927.5820000000001,4250185.0,large,large
141.328,10.0.102.5,10.0.104.2,21924,443,TCP,5,172,a2dc64a8,2026-04-11T17:03:22.428371,90,141,47.883,6404.41,7.3548e-05,326.66175,54180.0,small,small
148.532,10.0.100.12,10.0.104.6,15143,8080,OTHER,2,236,e0b8a4e9,2026-04-11T17:03:29.632301,90,148,44.903,6719.27,6.8971e-05,,,,medium
148.679,10.0.102.9,10.0.104.6,13857,443,TCP,1,210,ba0f2d7e,2026-04-11T17:03:29.778644,90,148,44.903,6719.27,6.8971e-05,186.49835000000002,57787.0,small,small
149.748,10.0.100.9,10.0.102.12,38413,8443,TCP,0,201,60a1474a,2026-04-11T17:03:30.848171,90,149,44.003,6763.27,6.7589e-05,158.00225,94756.0,small,small
150.061,10.0.102.9,10.0.100.9,6334,80,TCP,23,183,0615029b,2026-04-11T17:03:31.160647,90,150,47.51,6810.78,7.2976e-05,255.29075,986520.0,medium,medium
150.127,10.0.100.13,10.0.102.12,28699,80,OTHER,3,193,754e89bb,2026-04-11T17:03:31.227321,90,150,47.51,6810.78,7.2976e-05,,,,medium
151.626,10.0.100.12,10.0.102.9,10403,8443,TCP,3,213,453e5f05,2026-04-11T17:03:32.725912,90,151,45.065,6855.85,6.922e-05,208.34160000000003,80061.0,small,small
152.319,10.0.104.5,10.0.100.2,29754,5003,OTHER,29,203,71d67685,2026-04-11T17:03:33.419376,90,152,45.17,6901.01,6.938e-05,,,,medium
155.241,10.0.100.2,10.0.100.5,54390,80,TCP,16,224,6754a475,2026-04-11T17:03:36.341414,90,155,45.486,7038.99,6.9866e-05,183.846,129106.0,small,medium
158.078,10.0.100.12,10.0.102.5,20219,80,OTHER,5,179,8f657d5b,2026-04-11T17:03:39.178349,90,158,44.069,7173.29,6.7691e-05,,,,medium
158.265,10.0.100.5,10.0.102.6,27305,5001,TCP,4,219,e92385c7,2026-04-11T17:03:39.364619,90,158,44.069,7173.29,6.7691e-05,220.58275,41487.0,small,small
163.332,10.0.102.9,10.0.100.13,38095,443,TCP,5,213,d368c937,2026-04-11T17:03:44.432337,90,163,43.25,7396.96,6.6432e-05,187.7885,58777.0,small,small
163.661,10.0.100.6,10.0.102.5,37829,80,TCP,10,197,2c00f4dc,2026-04-11T17:03:44.760653,90,163,43.25,7396.96,6.6432e-05,290.18035,70153.0,small,small
165.121,10.0.100.13,10.0.100.6,56302,80,TCP,9,197,5ffdda39,2026-04-11T17:03:46.221432,90,165,45.589,7485.95,7.0024e-05,403.47385,82387.0,small,small
166.906,10.0.104.6,10.0.100.2,13198,5001,TCP,90,195,9f9cb010,2026-04-11T17:03:48.006267,90,166,45.974,7531.92,7.0615e-05,288.85495000000003,74453.0,small,small
167.335,10.0.104.6,10.0.104.2,62936,5003,OTHER,1,217,a791064e,2026-04-11T17:03:48.434913,90,167,45.351,7577.27,6.9659e-05,,,,medium
167.594,10.0.102.5,10.0.104.6,62354,443,TCP,7,181,87701d44,2026-04-11T17:03:48.693905,90,167,45.351,7577.27,6.9659e-05,206.53915,80650.0,small,small
168.088,10.0.100.2,10.0.102.2,30941,5001,TCP,4,203,b8c932b9,2026-04-11T17:03:49.188138,90,168,42.551,7619.82,6.5358e-05,2529.3892,1068711.0,medium,large
168.734,10.0.100.6,10.0.102.6,30538,5001,OTHER,6,212,8565bf96,2026-04-11T17:03:49.834451,90,168,42.551,7619.82,6.5358e-05,,,,medium
173.235,10.0.104.6,10.0.100.9,46127,8080,TCP,2,179,5f98e2a9,2026-04-11T17:03:54.335399,90,173,43.711,7846.19,6.714e-05,193.1559,11360.0,small,small
174.4,10.0.100.9,10.0.102.9,37141,8443,TCP,4,184,0fb54e2c,2026-04-11T17:03:55.500197,90,174,44.228,7890.42,6.7935e-05,294.47380000000004,74124.0,small,small
174.741,10.0.100.6,10.0.104.6,2354,8080,TCP,15,190,1b9ef633,2026-04-11T17:03:55.840741,90,174,44.228,7890.42,6.7935e-05,478.4459,44670.0,small,small
176.96,10.0.100.9,10.0.102.13,37149,8443,TCP,3,152,7aa3adec,2026-04-11T17:03:58.059535,90,176,45.564,7983.24,6.9987e-05,2804.4708,1318045.0,medium,large
177.972,10.0.100.13,10.0.102.13,8288,443,TCP,27,174,9af438e1,2026-04-11T17:03:59.071528,90,177,45.297,8028.54,6.9576e-05,1384.3505,181707.0,medium,medium
178.58,10.0.102.2,10.0.100.5,60513,443,TCP,4,209,c2ba709c,2026-04-11T17:03:59.680145,90,178,45.216,8073.75,6.9451e-05,279.28105,54037.0,small,small
179.716,10.0.102.6,10.0.102.2,40154,5001,TCP,2,212,4dcc63a0,2026-04-11T17:04:00.816473,90,179,46.277,8120.03,7.1081e-05,250.58520000000001,12547.0,small,small
179.727,10.0.104.6,10.0.100.2,7829,80,TCP,0,226,d53b6670,2026-04-11T17:04:00.826531,90,179,46.277,8120.03,7.1081e-05,272.88625,117806.0,small,medium
180.558,10.0.102.9,10.0.104.5,1823,8443,TCP,10,202,3e2f24a4,2026-04-11T17:04:01.657539,90,180,46.323,8166.35,7.1151e-05,390.9648,101685.0,small,small
180.839,10.0.102.6,10.0.100.2,27687,5003,TCP,1,196,fc787ec0,2026-04-11T17:04:01.938739,90,180,46.323,8166.35,7.1151e-05,140.51825000000002,97777.0,small,small
181.243,10.0.100.12,10.0.100.2,34436,443,TCP,2,238,f9fb2b4a,2026-04-11T17:04:02.342673,90,181,43.036,8209.39,6.6104e-05,439.28299999999996,484089.0,medium,medium
182.366,10.0.102.5,10.0.104.5,61260,5003,TCP,16,232,e9ed7c04,2026-04-11T17:04:03.466071,90,182,44.562,8253.95,6.8447e-05,596.70965,32808.0,small,small
182.698,10.0.102.12,10.0.102.9,8129,5001,TCP,13,225,68923c57,2026-04-11T17:04:03.797873,90,182,44.562,8253.95,6.8447e-05,850.8480500000001,3903.0,small,small
184.2,10.0.102.13,10.0.100.6,15436,443,TCP,4,242,51bbffaf,2026-04-11T17:04:05.299966,90,184,46.57,8345.09,7.1532e-05,346.28749999999997,162637.0,medium,medium
190.574,10.0.102.9,10.0.100.6,65183,5001,TCP,12,158,ecefc51e,2026-04-11T17:04:11.674452,90,190,43.694,8614.09,6.7113e-05,346.33125,16642.0,small,small
191.941,10.0.100.9,10.0.104.6,62250,8443,OTHER,12,170,c422f3e1,2026-04-11T17:04:13.041059,90,191,46.494,8660.58,7.1415e-05,,,,medium
192.884,10.0.102.12,10.0.104.9,33729,443,OTHER,7,219,63fe9b40,2026-04-11T17:04:13.984015,90,192,47.032,8707.61,7.2241e-05,,,,medium
192.944,10.0.104.9,10.0.104.2,20769,5003,TCP,5,240,3e9473d5,2026-04-11T17:04:14.043880,90,192,47.032,8707.61,7.2241e-05,493.4605,370340.0,medium,medium
193.188,10.0.100.12,10.0.102.9,35300,8443,TCP,6,206,95eb6475,2026-04-11T17:04:14.288309,90,193,44.407,8752.02,6.8208e-05,311.3233,83420.0,small,small
193.587,10.0.102.2,10.0.102.6,38249,8080,TCP,4,241,7de812a8,2026-04-11T17:04:14.687077,90,193,44.407,8752.02,6.8208e-05,607.76405,12239.0,small,small
196.385,10.0.102.5,10.0.100.6,4889,5001,OTHER,0,140,e37bd65e,2026-04-11T17:04:17.485495,90,196,43.598,8887.84,6.6967e-05,,,,medium
199.531,10.0.100.2,10.0.100.13,52820,8443,TCP,4,176,7d6419fd,2026-04-11T17:04:20.630961,90,199,46.377,9024.83,7.1235e-05,177.20645,4837.0,small,small
200.076,10.0.100.6,10.0.104.6,33957,5003,TCP,8,241,eb9a6761,2026-04-11T17:04:21.176158,90,200,43.361,9068.19,6.6602e-05,179.41310000000001,18001.0,small,small
200.434,10.0.100.5,10.0.102.2,7190,5001,TCP,5,253,b6eadd32,2026-04-11T17:04:21.533957,90,200,43.361,9068.19,6.6602e-05,372.41625,60507.0,small,small
201.7,10.0.102.9,10.0.100.6,17119,443,OTHER,36,157,21b2d587,2026-04-11T17:04:22.800242,90,201,45.817,9114.0,7.0375e-05,,,,medium
202.715,10.0.100.12,10.0.100.13,38549,8080,TCP,12,231,189db39d,2026-04-11T17:04:23.814779,90,202,45.296,9159.3,6.9574e-05,288.29565,9927.0,small,small
203.167,10.0.102.13,10.0.100.5,20208,8443,TCP,9,183,d64b7e60,2026-04-11T17:04:24.267003,90,203,45.151,9204.45,6.9353e-05,542.72725,557872.0,medium,medium
205.145,10.0.102.2,10.0.100.6,29067,80,OTHER,8,187,e599abb6,2026-04-11T17:04:26.245489,90,205,42.78,9290.96,6.571e-05,,,,medium
205.556,10.0.102.9,10.0.102.5,11476,5001,TCP,7,197,883d358f,2026-04-11T17:04:26.656371,90,205,42.78,9290.96,6.571e-05,231.7053,86867.0,small,small
207.508,10.0.100.2,10.0.102.2,27045,5001,TCP,5,216,673f31f1,2026-04-11T17:04:28.607761,90,207,44.68,9381.63,6.8629e-05,568.4955500000001,12325.0,small,small
207.546,10.0.102.2,10.0.102.6,47889,5001,TCP,5,212,a0178219,2026-04-11T17:04:28.646208,90,207,44.68,9381.63,6.8629e-05,116.16475000000001,104934.0,small,medium
208.07,10.0.104.6,10.0.102.13,43179,443,TCP,8,169,a60b7883,2026-04-11T17:04:29.170277,90,208,45.117,9426.75,6.9299e-05,3195.8892,1254090.0,medium,large
211.274,10.0.102.12,10.0.100.2,63625,8443,TCP,12,230,c9147864,2026-04-11T17:04:32.373975,90,211,45.5,9564.83,6.9888e-05,142.41705000000002,58126.0,small,small
213.15,10.0.102.9,10.0.102.5,28090,5003,TCP,29,163,8bdb59e0,2026-04-11T17:04:34.249668,90,213,43.035,9654.66,6.6101e-05,239.2535,84684.0,small,small
214.293,10.0.100.9,10.0.102.2,44905,443,TCP,0,210,404cecb3,2026-04-11T17:04:35.393057,90,214,44.698,9699.36,6.8655e-05,238.3699,13778.0,small,small
214.802,10.0.100.5,10.0.102.6,15832,5001,TCP,2,199,029655c5,2026-04-11T17:04:35.902231,90,214,44.698,9699.36,6.8655e-05,462.66564999999997,65658.0,small,small
216.529,10.0.102.6,10.0.100.5,18078,5003,TCP,2,255,f2c175bd,2026-04-11T17:04:37.629119,90,216,46.261,9788.9,7.1057e-05,4924.188800000001,1195375.0,medium,large
219.093,10.0.100.2,10.0.102.13,31322,5001,TCP,1,224,9f9222c9,2026-04-11T17:04:40.192948,90,219,46.383,9924.67,7.1245e-05,251.6192,43011.0,small,small
220.116,10.0.104.2,10.0.104.9,12688,8080,TCP,32,187,0274bbf7,2026-04-11T17:04:41.216278,90,220,46.065,9970.73,7.0756e-05,204.0675,137012.0,small,medium
224.517,10.0.102.2,10.0.104.6,16767,443,OTHER,6,206,fd620630,2026-04-11T17:04:45.616779,90,224,45.792,10151.37,7.0337e-05,,,,medium
224.568,10.0.104.2,10.0.102.13,23002,8080,TCP,1,177,47f1dab6,2026-04-11T17:04:45.667937,90,224,45.792,10151.37,7.0337e-05,308.11555,25588.0,small,small
224.872,10.0.100.6,10.0.102.6,46161,8443,TCP,1,189,f421bace,2026-04-11T17:04:45.971937,90,224,45.792,10151.37,7.0337e-05,258.0676,1172.0,small,small
227.835,10.0.104.9,10.0.104.6,38767,5001,TCP,5,197,943927fb,2026-04-11T17:04:48.934558,90,227,44.514,10285.91,6.8374e-05,522.5436500000001,101509.0,small,small
227.94,10.0.100.5,10.0.104.9,56215,443,TCP,2,255,ad85e5b6,2026-04-11T17:04:49.040312,90,227,44.514,10285.91,6.8374e-05,136.08724999999998,766300.0,medium,medium
230.85,10.0.100.2,10.0.102.13,39182,8443,TCP,7,205,3eb312d2,2026-04-11T17:04:51.949862,90,230,44.4,10418.38,6.8198e-05,205.61795,60833.0,small,small
231.171,10.0.104.6,10.0.100.2,26340,80,OTHER,18,255,1f68b9bf,2026-04-11T17:04:52.270720,90,231,44.711,10463.09,6.8677e-05,,,,medium
231.381,10.0.102.6,10.0.100.5,60487,443,TCP,2,234,a436dc38,2026-04-11T17:04:52.481476,90,231,44.711,10463.09,6.8677e-05,3136.6420000000003,1488102.0,medium,large
232.053,10.0.100.2,10.0.104.6,21718,8443,TCP,13,170,f6159223,2026-04-11T17:04:53.153002,90,232,43.23,10506.32,6.6401e-05,217.58415,67287.0,small,small
234.657,10.0.104.2,10.0.104.9,39384,5001,TCP,9,226,8fc50371,2026-04-11T17:04:55.757050,90,234,43.489,10595.49,6.6799e-05,1358.8477500000001,1041649.0,medium,medium
236.236,10.0.100.2,10.0.104.6,61678,8080,TCP,3,193,0f246798,2026-04-11T17:04:57.335538,90,236,48.692,10689.79,7.4791e-05,165.57865,74436.0,small,small
237.015,10.0.102.2,10.0.102.5,26749,80,OTHER,10,193,402bbfcf,2026-04-11T17:04:58.114503,90,237,44.425,10734.22,6.8236e-05,,,,medium
238.079,10.0.104.2,10.0.100.2,21459,5003,TCP,21,179,b0734e70,2026-04-11T17:04:59.178722,90,238,45.69,10779.91,7.018e-05,1802.8359999999998,1155651.0,medium,large
239.239,10.0.104.5,10.0.104.9,3293,80,TCP,15,192,6902a84f,2026-04-11T17:05:00.339019,90,239,44.178,10824.08,6.7857e-05,95.75075,43654.0,small,small
240.113,10.0.100.2,10.0.100.12,55846,80,OTHER,9,220,6c11a14f,2026-04-11T17:05:01.212524,90,240,45.614,10869.7,7.0064e-05,,,,medium
240.173,10.0.104.2,10.0.102.5,57329,5003,TCP,4,162,60dc4b3e,2026-04-11T17:05:01.273376,90,240,45.614,10869.7,7.0064e-05,460.27799999999996,103066.0,small,medium
240.422,10.0.102.12,10.0.100.13,24029,5001,TCP,6,221,4dab83fc,2026-04-11T17:05:01.521973,90,240,45.614,10869.7,7.0064e-05,404.26110000000006,37467.0,small,small
240.574,10.0.100.2,10.0.102.9,31123,5003,TCP,1,178,981cc270,2026-04-11T17:05:01.674294,90,240,45.614,10869.7,7.0064e-05,315.55565,54383.0,small,small
240.762,10.0.102.9,10.0.102.13,41154,8443,TCP,3,188,978b0ff3,2026-04-11T17:05:01.862221,90,240,45.614,10869.7,7.0064e-05,437.74575,137269.0,small,medium
247.902,10.0.102.13,10.0.100.13,14773,5001,OTHER,2,236,67b99b34,2026-04-11T17:05:09.002415,90,247,43.779,11184.63,6.7245e-05,,,,medium
248.884,10.0.100.2,10.0.100.5,7701,80,TCP,1,216,06c22f82,2026-04-11T17:05:09.983691,90,248,45.378,11230.01,6.9701e-05,426.14195,12381.0,small,small
249.377,10.0.104.6,10.0.102.2,30234,5001,OTHER,29,251,2f950e5e,2026-04-11T17:05:10.477483,90,249,46.213,11276.22,7.0984e-05,,,,medium
